ID_EQUIP_EDUCACAO,NOME,DEPENDENCIA_ADM,CODIGO_INEP,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL,GEOMETRIA
1983117,EMEI SERRA VERDE,EMEIS,31362190,RUA,JOSE MACHADO RIBEIRO,94,,Cenáculo,VENDA NOVA,POINT (608767.922374972 7809885.28148378)
1983052,EMEI LUCAS MONTEIRO MACHADO,EMEIS,31357383,RUA,SOLDADO WEVERSON DE ALMEIDA,350,,Vila Pinho,BARREIRO,POINT (601762.665353331 7788294.42623977)
1983402,ESTRELINHA BRILHANTE,Creches Conveniadas,31378003,RUA,ODILON MELO FRANCO,438,,Goiânia,NORDESTE,POINT (615262.090564344 7803442.55907131)
1983403,IES,Creches Conveniadas,31377880,RUA,RADIALISTA CAETANO SILVA,105,,Céu Azul,VENDA NOVA,POINT (604897.08343267 7807448.47533466)
1983091,EMEI MINASLÂNDIA,EMEIS,31357758,RUA,MARIA MADALENA ESTEVES,95,,Minaslândia,NORTE,POINT (611840.472384848 7804581.97095726)
1981811,ESCOLA MUNICIPAL ADAUTO LUCIO CARDOSO,Municipal,31003450,RUA,ERNESTO GAZZOLLI,164,,Céu Azul,VENDA NOVA,POINT (604936.449593628 7808572.98859719)
1981762,ESCOLA MUNICIPAL DESEMBARGADOR LORETO RIBEIRO DE ABREU,Municipal,31003573,RUA,MARCOS DONATO DE LIMA,520,,Ribeiro de Abreu,NORTE,POINT (615013.49800747 7808345.83483368)
1982080,INSTITUTO EDUCACIONAL PING-PONG,Creches Conveniadas,31324566,RUA,AUGUSTA ANDRADE LAGE,1197,,Jaqueline,NORTE,POINT (611776.509370644 7810502.70580884)
1982204,ESCOLA MUNICIPAL JULIA PARAISO,Municipal,31003026,RUA,TIES,100,,Alípio de Melo,PAMPULHA,POINT (604053.064048357 7799733.38787229)
1983073,EMEI JARDIM VITÓRIA II,EMEIS,31361909,RUA,LOURDES GONCALVES BARBOSA,785,,Jardim Vitória,NORDESTE,POINT (617616.645084954 7803677.97496303)
1981712,ESCOLA MUNICIPAL JARDIM VITORIA,Municipal,31362581,RUA,LOURDES GONCALVES BARBOSA,160,,Jardim Vitória,NORDESTE,POINT (618096.19040583 7803893.97099766)
1983106,EMEI CALIFÓRNIA,EMEIS,31357669,RUA,QUATRO MIL QUATROCENTOS E VINTE E NOVE,155,,Conjunto Califórnia I,NOROESTE,POINT (603728.021112054 7796923.32985146)
1981976,ESCOLA MUNICIPAL VILA FAZENDINHA,Municipal,31330868,RUA,PAULO DE SOUZA,51,,Fazendinha,CENTRO-SUL,POINT (614476.314234965 7795769.77465427)
1982261,ESCOLA MUNICIPAL MARIA DE REZENDE COSTA,Municipal,31003166,AVENIDA,ABILIO MACHADO,1009,,Glória,NOROESTE,POINT (604681.603529817 7798572.5641546)
1982060,CENTRO INFANTIL NOSSA SENHORA MENINA,Creches Conveniadas,31329339,RUA,GIL EANES,77,,Taquaril,LESTE,POINT (616977.188105645 7797020.32010937)
1981974,ESCOLA MUNICIPAL ACADEMICO VIVALDI MOREIRA,Municipal,31312614,RUA,AGENOR DE PAULA ESTRELA,393,,Jaqueline,NORTE,POINT (610991.323585093 7809637.76186568)
1983263,"INSTITUTO BETÂNIA PRIMEIROS PASSOS
",Creches Conveniadas,31377007,RUA,PADRE PEDRO PINTO,2435,,Candelária,VENDA NOVA,POINT (607882.279544104 7809420.03409542)
1983147,EMEI PARAÚNAS,EMEIS,31358053,RUA,PADRE PEDRO PINTO,5700,,Maria Helena,VENDA NOVA,POINT (605965.778337094 7809972.67369534)
1982537,CENTRO EDUCACIONAL ALICERCE PARA VIDA,Creches Conveniadas,31289922,RUA,PADRE PEDRO PINTO,1251,,Venda Nova,VENDA NOVA,POINT (608773.249190387 7808767.35903365)
1981908,ESCOLA MUNICIPAL DOM JAIME DE BARROS CAMARA,Municipal,31003310,RUA,FREDERICO BRACHER JUNIOR,123,,Carlos Prates,NOROESTE,POINT (608010.261217681 7797549.58237957)
1982105,ESCOLA MUNICIPAL CARLOS DRUMMOND DE ANDRADE,Municipal,31247294,RUA,JOSE GALDING,21,,Letícia,VENDA NOVA,POINT (607121.606577905 7809649.64944599)
1982068,CRECHE ASSISTENCIAL SÃO BERNARDO,Creches Conveniadas,31281387,RUA,ARMANDO RIBEIRO DOS SANTOS,105,,São Bernardo,NORTE,POINT (611052.078965866 7804826.59116553)
1983132,EMEI VILA CONCEIÇÃO,EMEIS,31357421,RUA,CORONEL ALVINO ALVIM DE MENEZES,111,,Nossa Senhora do Rosário,CENTRO-SUL,POINT (613513.61191341 7795564.79637701)
1981863,ESCOLA MUNICIPAL MONTEIRO LOBATO,Municipal,31002909,RUA,SANTA APOLONIA,120,,São Marcos,NORDESTE,POINT (614102.249754323 7802015.1034357)
1982069,CRECHE COMUNITÁRIA CRISTO OPERÁRIO,Creches Conveniadas,31283606,RUA,RISOLETA PINTO SARDINHA,41,,Planalto,NORTE,POINT (610163.976797657 7806242.28300556)
1983245,CRECHE CASINHA DA VOVO - FILIAL,Creches Conveniadas,31375560,RUA,DOUTOR FRANCISCO SILVEIRA,216,,Petrópolis,BARREIRO,POINT (601445.554919241 7786834.07349034)
1983387,CSACA MONTES CLAROS,Creches Conveniadas,31379760,RUA,QUINHENTOS E QUINZE,285,,Capitão Eduardo,NORDESTE,POINT (616107.278899717 7807017.63860057)
1981826,CRECHE SÃO JOSÉ,Creches Conveniadas,31356115,RUA,PORANGA,127,,Dom Bosco,NOROESTE,POINT (604711.313306816 7798078.90463756)
1981777,CRECHE MADRE GARCIA,Creches Conveniadas,31290335,RUA,PRINCIPAL,19,,Vila Barragem Santa Lúcia,CENTRO-SUL,POINT (610400.813937526 7793571.74205744)
1981796,MORADA NOVA - CASA DA CRIANÇA,Creches Conveniadas,31320765,RUA,PRINCIPAL,531,,Vila Barragem Santa Lúcia,CENTRO-SUL,POINT (610507.086378813 7793212.11525843)
1982516,CRECHE COMUNITÁRIA PEQUENO ALEXANDRE,Creches Conveniadas,31282260,RUA,ANTERO DE QUENTAL,49,,Santa Branca,PAMPULHA,POINT (608237.590899077 7806334.33426879)
1981924,ESCOLA MUNICIPAL MONSENHOR JOAO RODRIGUES DE OLIVEIRA,Municipal,31002691,RUA,ARAPARI,95,,São Geraldo,LESTE,POINT (615436.988078823 7799410.06368399)
1982064,MOVIMENTO DE PROMOÇÃO SOCIAL - MOPS,Creches Conveniadas,31289990,RUA,ARAPARI,470,,Mariano de Abreu,LESTE,POINT (615892.27412578 7799527.31981685)
1981845,CRUZADA DO BEM ELIZABETH SANTOS,Creches Conveniadas,31308625,RUA,BOGOTA,95,,Barão Homem de Melo III,OESTE,POINT (607569.240481356 7794540.65483805)
1983060,EMEI MARIA SALES FERREIRA,EMEIS,31205702,RUA,DAS CANOAS,150,,Betânia,OESTE,POINT (605347.051410346 7792660.79747756)
1982244,ESCOLA MUNICIPAL PROFESSOR CLAUDIO BRANDAO,Municipal,31003328,RUA,CANTAGALO,1147,,Aparecida,NOROESTE,POINT (609629.934691829 7800339.85442778)
1982056,INSTITUTO EDUCACIONAL ÁGAPE,Creches Conveniadas,31320552,RUA,CONDE D'EU,867,,Vera Cruz,LESTE,POINT (615526.315310081 7797747.82202846)
1981732,ESCOLA MUNICIPAL PROFESSOR MILTON LAGE,Municipal,31003735,RUA,ITAGIBA MIRANDA RABELO,70,,Vila Maria,NORDESTE,POINT (616760.16572962 7804546.20823666)
1982078,ESCOLA E CRECHE SANTO TOMAZ DE AQUINO,Creches Conveniadas,31281581,RUA,DEZ DE NOVEMBRO,176,,São Tomáz,NORTE,POINT (609759.856214556 7805327.52920104)
1981770,OBRAS PAVONIANAS,Creches Conveniadas,31320544,RUA,DIAS DE TOLEDO,99,,Coração de Jesus,CENTRO-SUL,POINT (609841.795169325 7793888.45759091)
1983171,EMEI CINQUENTENÁRIO,EMEIS,31361712,AVENIDA,DOM JOAO VI,691,,Cinqüentenário,OESTE,POINT (606495.013115698 7792496.0610092)
1983142,EMEI VILA SENHOR DOS PASSOS,EMEIS,31357723,RUA,EVARISTO DA VEIGA,239,,Senhor dos Passos,NOROESTE,POINT (610043.801862888 7798591.43031444)
1982040,ESCOLA MUNICIPAL AIRES DA MATA MACHADO,Municipal,31002836,AVENIDA,SENADOR LEVINDO COELHO,632,,Tirol,BARREIRO,POINT (600952.131842414 7788884.23618567)
1982196,CRECHE COMUNITÁRIA DO BAIRRO SANTA CECÍLIA JOÃO AUGUSTO BITARÃES FILHOS DE DEUS,Creches Conveniadas,31282413,AVENIDA,SENADOR LEVINDO COELHO,1167,,Santa Cecília,BARREIRO,POINT (600867.158416944 7788405.55362012)
1982201,CRECHE COMUNITÁRIA PINGO DE GENTE,Creches Conveniadas,31257648,AVENIDA,SENADOR LEVINDO COELHO,600,,Tirol,BARREIRO,POINT (600954.556120637 7788971.87834636)
1981894,CRECHE ESCOLA INFANTIL SÃO VICENTE DE PAULO,Creches Conveniadas,31257630,RUA,EURITA,461,,Santa Tereza,LESTE,POINT (613191.562218587 7797340.68490005)
1982087,CRECHE CENTRO INFANTIL VOVÓ GERALDA LUCAS,Creches Conveniadas,31282456,RUA,PACO DA LIBERDADE,120,,Conjunto Paulo VI,NORDESTE,POINT (616419.678326951 7806750.31959618)
1981775,CRECHE DONA QUITA TOLENTINO,Creches Conveniadas,31257575,RUA,BELA VISTA,54,,Santana do Cafezal,CENTRO-SUL,POINT (613931.733940126 7795189.44277914)
1981797,ASSOCIAÇÃO DA ESCOLINHA INFANTIL PEDACINHO DO CÉU,Creches Conveniadas,31330787,RUA,BELA VISTA,31,,Santana do Cafezal,CENTRO-SUL,POINT (613919.752728364 7795169.65680652)
1983078,EMEI ZILAH SPÓSITO,EMEIS,31357839,RUA,COQUILHO,75,,Jaqueline,NORTE,POINT (612243.496270658 7809785.55178347)
1981967,ESCOLA MUNICIPAL PROFESSOR DANIEL ALVARENGA,Municipal,31294632,RUA,COQUILHO,155,,Jaqueline,NORTE,POINT (612181.21540869 7809914.71549257)
1983099,EMEI LUXEMBURGO,EMEIS,31357430,RUA,ACESSO BLOCO UM,200,,São Bento,CENTRO-SUL,POINT (608951.12854354 7793482.35025288)
1981794,CRECHE RECANTO DO MENOR,Creches Conveniadas,31290220,BECO,COQUEIROS,35,,Monte São José,CENTRO-SUL,POINT (609656.725439946 7794502.43261807)
1983404,INSTITUTO  EDUCACIONAL INFANTIL GERAÇÃO DE SAMUEL,Creches Conveniadas,31373176,RUA,GASTAO DA COSTA PINHEIRO,107,,Jardim Guanabara,NORTE,POINT (611274.51052362 7807152.19795276)
1982071,CRECHE ETELVINA CAETANO DE JESUS,Creches Conveniadas,31290025,RUA,OSCAR LOBO PEREIRA,115,,Primeiro de Maio,NORTE,POINT (612286.704494769 7803357.77013979)
1983169,EMEI PIRATININGA,EMEIS,31365408,RUA,ALTINOPOLIS,585,,Piratininga,VENDA NOVA,POINT (605779.917006663 7809475.65486209)
1983243,CRECHE MARIA EURIPEDES DA SILVA,Creches Conveniadas,31372781,RUA,MARIA ROSA DA SILVA,1074,,Mantiqueira,VENDA NOVA,POINT (606696.665237956 7811902.83081746)
1983406,INSTITUTO EDUCACIONAL PADRINHO E MADRINHA,Creches Conveniadas,31378046,RUA,MARIA ROSA DA SILVA,1116,,Mantiqueira,VENDA NOVA,POINT (606803.523093765 7811927.54581247)
1982055,CRECHE NOSSA SENHORA DO PERPÉTUO SOCORRO,Creches Conveniadas,31282502,RUA,FRANCISCO SERRAO,45,,Taquaril,LESTE,POINT (616900.914045908 7797343.0644157)
1983121,EMEI MÍRIAM BRANDÃO,EMEIS,31231959,RUA,JOAO BATISTA FERNANDES,75,,Serra Verde,VENDA NOVA,POINT (609270.275701171 7810427.941027)
1983183,EMEI BAIRRO DAS INDÚSTRIAS,EMEIS,31361780,RUA,IRMA MARIA PAULA,254,,Bairro das Indústrias I,BARREIRO,POINT (604571.331854047 7791987.22458137)
1982038,ESCOLA MUNICIPAL VINICIUS DE MORAES,Municipal,31217841,RUA,SEBASTIAO MOREIRA,409,,Tirol,BARREIRO,POINT (600523.009859408 7789336.59410952)
1983185,EMEI CARDOSO,EMEIS,31357332,RUA,SOLIDARIEDADE,477,,Flávio de Oliveira,BARREIRO,POINT (604318.976035213 7788070.92173347)
1982190,CRECHE ABRIGO CORAÇÃO DE JESUS,Creches Conveniadas,31281522,RUA,CYRILLO BASTOS,15,,Lindéia,BARREIRO,POINT (599247.575647084 7790299.31814984)
1982513,INSTITUTO EDUCACIONAL ESCUDO DA VERDADE,Creches Conveniadas,31369012,RUA,EDITH MELLO SILVA,176,,Vila Vista Alegre,OESTE,POINT (605389.57522938 7793425.07191172)
1981964,ESCOLA MUNICIPAL JOSE DE CALASANZ,Municipal,31305499,RUA,SEBASTIAO SANTANA FILHO,111,,Ipê,NORDESTE,POINT (614638.122437585 7802277.42004192)
1981871,ESCOLA MUNICIPAL DORA TOMICH LAENDER,Municipal,31003590,RUA,JULITA NUNES LIMA,53,,Conjunto Minascaixa,VENDA NOVA,POINT (608992.629877882 7809630.6833065)
1983170,EMEI NOVA IORQUE,EMEIS,31361860,RUA,EDIVALDO JARDIM,400,,Jardim dos Comerciários,VENDA NOVA,POINT (608523.375370687 7811010.14252157)
1982061,CENTRO INFANTIL PUPILEIRA ERNANI AGRÍCOLA,Creches Conveniadas,31289884,RUA,SAO JOAQUIM,1177,,Sagrada Família,LESTE,POINT (613502.100714773 7799353.75514543)
1982989,CRECHE LAR FREI TONINHO,Creches Conveniadas,31308935,RUA,NICIAS CONTINENTINO,812,C,Nova Gameleira,OESTE,POINT (601421.823379357 7786469.29773939)
1982044,ESCOLA MUNICIPAL FRANCISCA DE PAULA,Municipal,31002704,RUA,JULIO DE CASTILHO,330,,Cinqüentenário,OESTE,POINT (606395.14769543 7792873.58416545)
1982192,CRECHE COMUNITÁRIA BOM MENINO,Creches Conveniadas,31257966,RUA,COLETORA DOIS,106,,Castanheira,BARREIRO,POINT (601168.2719131 7788832.30675575)
1983382,CRECHE BEM VIVER,Creches Conveniadas,31377210,RUA,ITAPETINGA,2198,,Santa Cruz,NORDESTE,POINT (610189.827431193 7801324.664)
1981841,CRECHE ESPERANÇA,Creches Conveniadas,31308765,RUA,NOVA PONTE,11,,Salgado Filho,OESTE,POINT (606173.804496993 7794326.33846153)
1982152,CRECHE ABRIGO INFANTIL VOVÓ DUDU,Creches Conveniadas,31290343,RUA,PERDOES,339,,Padre Eustáquio,NOROESTE,POINT (607799.208832926 7797685.62468855)
1983083,EMEI VILA ESTRELA,EMEIS,31362131,RUA,PRIMAVERA,60,,Santo Antônio,CENTRO-SUL,POINT (610583.30271764 7794570.41877968)
1983102,EMEI SABINÓPOLIS,EMEIS,31357707,RUA,SABINOPOLIS,120,,Carlos Prates,NOROESTE,POINT (608822.023359398 7798046.73118637)
1981780,CRECHE VICENTINA DO SANTÍSSIMO SACRAMENTO,Creches Conveniadas,31281395,RUA,SALUTARES,200,,São Lucas,CENTRO-SUL,POINT (613242.274161007 7795592.34077043)
1981742,ESCOLA MUNICIPAL SENADOR LEVINDO COELHO,Municipal,31003417,RUA,CARACA,850,,Mangabeiras,CENTRO-SUL,POINT (613552.961082391 7794370.27951745)
1981774,CRECHE COMUNITÁRIA TERRA NOVA,Creches Conveniadas,31290327,RUA,DOS CARVALHOS,124,,Acaba Mundo,CENTRO-SUL,POINT (612012.043667114 7792403.10992912)
1981772,CRECHE CENTRO INFANTIL SAGRADO CORAÇÃO DE JESUS,Creches Conveniadas,31290556,RUA,CORONEL FULGENCIO,205,,São Lucas,CENTRO-SUL,POINT (613215.145333273 7796108.78564957)
1982043,ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO,Municipal,31002895,RUA,CRISPIM JAQUES,987,,Vista Alegre,OESTE,POINT (604589.45621981 7793047.19882669)
1983188,EMEI SARANDI,EMEIS,31362174,RUA,DEPUTADO AUGUSTO GONCALVES,150,,Serrano,PAMPULHA,POINT (603249.259146386 7802059.3944204)
1982199,CRECHE COMUNITÁRIA MARIA CHIQUINHA,Creches Conveniadas,31289914,RUA,DOUTOR RIBEIRO PENA,380,,Bairro das Indústrias I,BARREIRO,POINT (603464.756041216 7792707.22802676)
1983119,EMEI SOLIMÕES,EMEIS,31361879,RUA,WALDEMAR CANDIDO RODRIGUES,244,,Jardim Felicidade,NORTE,POINT (612110.499048008 7807677.60085077)
1982062,CENTRO INFANTIL BERENICE CATÃO DE MAGALHÃES PINTO,Creches Conveniadas,31299707,RUA,SAO ROQUE,1150,,Sagrada Família,LESTE,POINT (613135.746098548 7799333.86919316)
1982176,ESCOLA MUNICIPAL VICENTE GUIMARAES,Municipal,31003816,RUA,IZAURA PEREIRA ALMEIDA,110,,Letícia,VENDA NOVA,POINT (606872.697521986 7809292.70210159)
1983123,EMEI JARDIM VITÓRIA III,EMEIS,31361917,RUA,BERENICE RIBEIRO DE MIRANDA,240,,Jardim Vitória,NORDESTE,POINT (617245.507879036 7805781.84672603)
1982154,CRECHE COMUNITÁRIA LAR INFANTIL DORCAS,Creches Conveniadas,31282481,RUA,MARCAZITA,350,,Aparecida,NOROESTE,POINT (609961.219732264 7799433.54890364)
1981818,ESCOLA MUNICIPAL SANTOS DUMONT,Municipal,31003387,AVENIDA,MEM DE SA,600,,Santa Efigênia,LESTE,POINT (613904.365982908 7796739.15733924)
1981746,ESCOLA MUNICIPAL ANTONIO ALEIXO,Municipal,31003301,AVENIDA,OLINTO MEIRELES,250,,Barreiro,BARREIRO,POINT (603178.847881942 7791147.48550783)
1982211,CRECHE TIA CANDINHA,Creches Conveniadas,31006645,RUA,JOAO BATISTA DE ASSIS,209,,Tirol,BARREIRO,POINT (600905.509838765 7789302.74100023)
1981740,ESCOLA MUNICIPAL HUGO WERNECK,Municipal,31002887,RUA,OSCAR TROMPOWSKY,1372,,Grajaú,OESTE,POINT (608495.520908655 7794520.6489102)
1982142,ESCOLA MUNICIPAL JOAO PINHEIRO,Municipal,31002984,RUA,PADRE MANOEL BERNARDES,303,,Oeste,NOROESTE,POINT (604657.014422126 7795561.20710759)
1983135,EMEI JARDIM LEBLON,EMEIS,31358037,RUA,PEDRINOPOLIS,395,,Jardim Leblon,VENDA NOVA,POINT (605879.823656153 7807043.24997105)
1981788,ESCOLA MUNICIPAL PROFESSOR MARIO WERNECK,Municipal,31003182,RUA,ABATI,38,,Santa Maria,OESTE,POINT (603247.717173502 7795267.72684465)
1982128,ESCOLA MUNICIPAL FRANCISCO BRESSANE DE AZEVEDO,Municipal,31002747,RUA,AIURUOCA,501,,Sao Paulo,NORDESTE,POINT (612593.342706603 7802967.35960672)
1981854,CRECHE VÓ ANGELINA,Creches Conveniadas,31308790,RUA,ALVES PINTO,66,,Grajaú,OESTE,POINT (608292.137159095 7795092.13258635)
1981950,CRECHE FRANCISCO DE ASSIS,Creches Conveniadas,31281875,RUA,ANTONIO OLINTO,825,,Esplanada,LESTE,POINT (614189.383590998 7798294.92066812)
1983094,EMEI SANTA BRANCA,EMEIS,31362107,RUA,CAMPISTA,70,,Santa Mônica,PAMPULHA,POINT (608064.947657052 7806835.1023389)
1981738,ESCOLA MUNICIPAL MESTRE PARANHOS,Municipal,31003221,RUA,ALCIDA TORRES,25,,Conjunto Santa Maria,CENTRO-SUL,POINT (608865.239829353 7793531.7401997)
1982076,INSTITUTO ZILAH SPÓSITO PARA O DESENVOLVIMENTO HUMANO E SOCIAL,Creches Conveniadas,31281565,RUA,CARNAUBA,928,,Zilah Spósito,NORTE,POINT (612821.142401123 7810177.92191766)
1981814,ESCOLA MUNICIPAL JOSE MARIA ALKMIM,Municipal,31003565,RUA,BENIGNO FAGUNDES DA SILVA,33,,Serra Verde,VENDA NOVA,POINT (609529.673471034 7810521.76193003)
1983101,EMEI TAQUARIL,EMEIS,31357537,RUA,DESEMBARGADOR BRAULIO,3550,,Cidade Jardim Taquaril,LESTE,POINT (617065.360918702 7796762.35261791)
1981934,ESCOLA MUNICIPAL ISRAEL PINHEIRO,Municipal,31002925,RUA,DESEMBARGADOR BRAULIO,1147,,Alto Vera Cruz,LESTE,POINT (616220.28556603 7797942.66236928)
1982050,CRECHE RECANTO COMUNITÁRIO CRIANÇA FELIZ,Creches Conveniadas,31289558,RUA,DESEMBARGADOR BRAULIO,2288,,Taquaril,LESTE,POINT (616480.903720848 7797102.43339545)
1981765,CENTRO DE EDUCAÇÃO INFANTIL MARIA FLORIPES,Creches Conveniadas,31348023,RUA,IVALDIR ALVES PEDROSA,313,,Lindéia,BARREIRO,POINT (599812.86125695 7790433.96074373)
1981793,ASSOCIAÇÃO BENEFICENTE CANTINHO DO BEBÊ,Creches Conveniadas,31314757,RUA,SACRAMENTO,49,,Nossa Senhora da Conceição,CENTRO-SUL,POINT (613535.809726255 7795015.4881871)
1982217,ESCOLA MUNICIPAL MARIA SILVEIRA,Municipal,31003603,RUA,LIBANIA PENA,201,,São Bernardo,NORTE,POINT (610527.107288763 7805003.14522846)
1983407,INSTITUTO ESPÍRITA EURÍPEDES - UNIDADE II,Creches Conveniadas,31378399,RUA,MOEDA,26,,Santa Inês,LESTE,POINT (613852.046098219 7800294.26370356)
1983262,"CRECHE PADRE EUSTÁQUIO - UNIDADE II
",Creches Conveniadas,31376973,RUA,TERESINA,505,,Bom Jesus,NOROESTE,POINT (609409.995561709 7799583.95529629)
1981779,CRECHE SÃO JOSÉ,Creches Conveniadas,31290211,RUA,TENENTE RENATO CESAR,53,,Cidade Jardim,CENTRO-SUL,POINT (610110.362318045 7795110.07893343)
1983361,CRECHE DA ACAO SOCIAL DA PAROQUIA BOM PASTOR,Creches Conveniadas,31282286,PRACA,DA COMUNIDADE,50,,Dom Cabral,NOROESTE,POINT (604802.720399974 7796723.23279998)
1983131,EMEI AARÃO REIS,EMEIS,31357820,RUA,TRES,25,,São Gonçalo,NORTE,POINT (612907.954649871 7805044.90672803)
1981866,ESCOLA MUNICIPAL JARDIM FELICIDADE,Municipal,31212792,RUA,QUARENTA E SETE A,250,,Jardim Felicidade,NORTE,POINT (611982.012302188 7807630.27048473)
1982104,CCEE - CENTRO CRISTÃO EVANGÉLICO EDUCACIONAL,Creches Conveniadas,31308919,RUA,ALIPIO DE MELO,774,,Jardim Montanhês,NOROESTE,POINT (606204.248154134 7798785.68077532)
1983224,INSTITUTO PEDAGÓGICO SONHO DA VOVÓ II,Creches Conveniadas,31373036,RUA,CAMBUI,328,,Guarani,NORTE,POINT (612161.349768054 7805449.18777069)
1981802,INSTITUTO EDUCACIONAL SÃO JOÃO BATISTA,Creches Conveniadas,31244104,RUA,BONINAS,847,,Esplanada,LESTE,POINT (614931.352906594 7798414.166396)
1982157,CRECHE VOVÓ GUIOMAR,Creches Conveniadas,31281441,RUA,BONFIM,360,,Bonfim,NOROESTE,POINT (610347.817896236 7797938.47322197)
1982127,ESCOLA MUNICIPAL PREFEITO OSWALDO PIERUCCETTI,Municipal,31219398,RUA,CAITITE,309,,Conjunto Jardim Filadélfia,NOROESTE,POINT (603724.434169785 7798172.00568711)
1982519,CRECHE PATATI PATATÁ,Creches Conveniadas,31282014,RUA,CAJUI,100,,Suzana,PAMPULHA,POINT (611766.754536842 7803120.08851919)
1982174,ESCOLA MUNICIPAL CORA CORALINA,Municipal,31003557,RUA,LISBOA,54,,Copacabana,VENDA NOVA,POINT (605732.800252356 7806386.71360713)
1983062,EMEI HENFIL,EMEIS,31273732,RUA,BOAVENTURA,844,,Indaiá,PAMPULHA,POINT (609501.48917523 7803190.09426973)
1981795,NOSSO ABRIGO LACTÁRIO CLÁUDIA MARIA ROCHA BRANT,Creches Conveniadas,31309117,RUA,ARTUR JOVIANO,26,,Cruzeiro,CENTRO-SUL,POINT (612528.637566412 7794140.76623422)
1981754,ESCOLA MUNICIPAL JONAS BARCELLOS CORREA,Municipal,31003000,RUA,PROFESSORA DIRCE MARIA,240,,Petrópolis,BARREIRO,POINT (601474.877141557 7786509.05964597)
1982541,CICEC - CENTRO INFANTIL COMUNITÁRIO DE EDUCAÇÃO CRIARTE,Creches Conveniadas,31308781,RUA,CLELIA,231,,Rio Branco,VENDA NOVA,POINT (606818.514079118 7807882.86906902)
1981763,INSTITUTO EDUCACIONAL CAMINHAR,Creches Conveniadas,31362859,RUA,CARLOS PINTO COELHO,33,,Vale do Jatobá,BARREIRO,POINT (600924.219659472 7787557.97614205)
1983173,EMEI CURUMINS,EMEIS,31357812,RUA,CECILIA TRINDADE SILVA,95,,Jardim Felicidade,NORTE,POINT (612265.603379215 7806939.94099929)
1981865,ESCOLA MUNICIPAL RUI DA COSTA VAL,Municipal,31233366,RUA,CECILIA TRINDADE SILVA,221,,Jardim Felicidade,NORTE,POINT (612248.237631128 7807009.74679053)
1982121,ESCOLA MUNICIPAL JOAQUIM DOS SANTOS,Municipal,31003506,RUA,ANTONIO JOSE DOS SANTOS,300,,Céu Azul,VENDA NOVA,POINT (605153.884261869 7807529.94090652)
1982102,ABRIGO JESUS,Creches Conveniadas,31282031,RUA,COSTA SENNA,921,,Padre Eustáquio,NOROESTE,POINT (606884.728208814 7797564.12941856)
1981975,ESCOLA MUNICIPAL DOUTOR JOSE XAVIER NOGUEIRA,Municipal,31330850,RUA,NAVARRA,100,,Europa,VENDA NOVA,POINT (608639.303695644 7810017.18463527)
1981707,ESCOLA MUNICIPAL SERGIO MIRANDA,Municipal,31353752,RUA,MINISTRO OSVALDO ARANHA,345,,Granja Werneck,NORTE,POINT (613748.395838049 7806850.61918049)
1983342,EMEI LAJEDO,EMEIS,31361950,RUA,PINTOR RUGENDAS,7,,Lajedo,NORTE,POINT (613829.754521026 7806518.15177723)
1983066,EMEI SÃO JOÃO,EMEIS,31357472,RUA,SAO JOAO,355,,Nossa Senhora de Fátima,CENTRO-SUL,POINT (614687.267669589 7795221.64622423)
1981844,CRECHE SONHO REALIZADO,Creches Conveniadas,31281417,RUA,SANTO INACIO,185,,Cabana do Pai Tomás,OESTE,POINT (604919.009632942 7793637.96857722)
1982536,UNIVERSO INFANTIL,Creches Conveniadas,31289841,RUA,VIVEIROS DE CASTRO,161,,Copacabana,VENDA NOVA,POINT (605438.959590869 7806756.44834869)
1981868,ESCOLA MUNICIPAL FRANCISCO MAGALHAES GOMES,Municipal,31217891,RUA,DOS MAMOEIROS,98,,Vila Clóris,NORTE,POINT (609987.886792717 7807950.97520621)
